station_id,station_name,city,metro_line_id,line_name,latitude,longitude,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,timestamp,date,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,crowd_density_level,avg_dwell_time,queue_length_at_gate,avg_wait_time_platform,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,frequency_deviation,platform_congestion_flag,gate_closure_recommended,alternate_route_suggested,alternate_station_id,alternate_mode_suggested,crowd_control_staff_deployed,barricade_status,announcement_triggered,escalator_status,lift_status,incident_type,incident_resolved_time,next_15min_inflow,next_15min_outflow,next_30min_occupancy_pct,crowd_level_class,is_anomalous_surge,surge_magnitude,recommended_action
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 16:00,2026/8/1,16:00,Saturday,1,Northbound,P-1,245,295,-50,88,232,0.052,Low,4.5,6,2.2,2,7,1800,0.1,156,45,44,177.2189055,318.9940299,91.88308789,0,None,0,None,1,0,Partly Cloudy,33.8,0,152,0,None,0,0,0,0,7,6,1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,411,260,0.123,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 16:15,2026/8/1,16:15,Saturday,1,Westbound,P-1,411,260,151,69,679,0.151,Low,4,10,4.5,2,6.6,1800,0.16,262,75,74,179.9029126,323.8252427,93.65781147,0,None,0,None,1,0,Partly Cloudy,35.4,0,140,0,None,0,0,0,0,6.6,6,0.6,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,508,453,0.093,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 16:30,2026/8/1,16:30,Saturday,1,Southbound,P-2,508,453,55,77,552,0.123,Low,2.8,12,3.1,2,6.6,1800,0.13,324,93,91,183.4075829,330.1336493,96.78899357,0,None,0,None,1,0,Partly Cloudy,26.5,0,170,0,None,0,0,0,0,6.6,6,0.6,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,274,198,0.119,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 16:45,2026/8/1,16:45,Saturday,1,Eastbound,P-3,274,198,76,60,418,0.093,Low,5.3,6,4.6,2,7.3,1800,0.1,175,50,49,185.625,334.125,97.62873731,0,None,0,None,1,0,Clear,27.7,0,172,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,387,333,0.038,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 17:00,2026/8/1,17:00,Saturday,1,Northbound,P-2,387,333,54,137,536,0.119,Low,4.4,9,4.2,2,6.5,1800,0.13,247,71,69,188.7149321,339.6868778,100.3732815,0,None,0,None,1,0,Clear,32.6,0,142,0,None,0,0,0,0,6.5,6,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,355,400,0.149,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 17:15,2026/8/1,17:15,Saturday,1,Northbound,P-3,355,400,-45,41,169,0.038,Low,2.1,8,3.9,2,7,1800,0.1,226,65,64,189.9513274,341.9123894,100.1751015,0,None,0,None,1,0,Clear,33,0,161,0,None,0,0,0,0,7,6,1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,501,338,0.153,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 17:30,2026/8/1,17:30,Saturday,1,Eastbound,P-4,501,338,163,58,671,0.149,Low,5.1,12,3.2,1,10.2,1800,0.16,320,92,89,192.2380952,346.0285714,101.8438256,0,None,0,None,1,0,Clear,28.6,0,168,0,None,0,0,0,1,10.2,6,4.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,340,181,0.087,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 17:45,2026/8/1,17:45,Saturday,1,Southbound,P-4,340,181,159,117,689,0.153,Low,4.7,8,2.9,2,6.1,1800,0.16,217,62,61,194.1101695,349.3983051,102.20395,0,None,0,None,1,0,Rain,28.5,14.3,126,0,None,0,0,0,0,6.1,6,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,350,271,0.068,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 18:00,2026/8/1,18:00,Saturday,1,Westbound,P-2,350,271,79,132,391,0.087,Low,2.5,8,3.7,2,6.2,1800,0.1,223,64,63,196.6680498,354.0024896,103.4564209,0,None,0,None,1,0,Rain,37.9,9.6,219,0,None,0,0,0,0,6.2,6,0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,359,435,0.077,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 18:15,2026/8/1,18:15,Saturday,1,Southbound,P-2,359,435,-76,124,304,0.068,Low,3.2,8,1.7,2,6.8,1800,0.1,229,66,64,198.0203252,356.4365854,103.1897974,0,None,0,None,1,0,Thunderstorm,30.9,13.3,120,0,None,0,0,0,0,6.8,6,0.8,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,426,464,0.11,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 18:30,2026/8/1,18:30,Saturday,1,Eastbound,P-1,426,464,-38,151,348,0.077,Low,4.8,10,3.7,2,7.3,1800,0.1,272,78,76,200.3426295,360.6167331,105.193508,0,None,0,None,1,0,Partly Cloudy,30.5,0,202,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,379,332,0.02,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 18:45,2026/8/1,18:45,Saturday,1,Northbound,P-1,379,332,47,145,496,0.11,Low,4.8,9,4.5,2,6.4,1800,0.12,242,69,68,201.5585938,362.8054688,105.0982569,0,None,0,None,1,0,Clear,34.3,0,109,0,None,0,0,0,0,6.4,6,0.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,239,372,0.351,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 19:00,2026/8/1,19:00,Saturday,1,Westbound,P-1,239,372,-133,76,90,0.02,Low,3.7,5,2.6,2,7.5,1800,0.1,152,44,43,202.7356322,364.9241379,104.8316738,0,None,0,None,1,0,Thunderstorm,39.1,19.6,178,0,None,0,0,0,0,7.5,6,1.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,813,224,0.161,Low,1,2.4,"Halt Escalators, Partial Gate Closure, Announce Diversion"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 19:15,2026/8/1,19:15,Saturday,1,Eastbound,P-2,813,224,589,182,1579,0.351,Low,6.6,20,5.1,2,6.1,1800,0.37,519,149,145,203.962406,367.1323308,105.0437038,0,None,0,None,1,0,Clear,21.5,0,153,1,Cricket Match,1.9,17485,0,0,6.1,6,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,420,260,0.081,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 19:30,2026/8/1,19:30,Saturday,1,Southbound,P-2,420,260,160,123,723,0.161,Low,5.9,10,4.8,2,7.3,1800,0.17,268,77,75,205.6088561,370.095941,105.5024405,0,None,0,None,1,0,Clear,26.8,0,231,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,366,325,0.066,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 19:45,2026/8/1,19:45,Saturday,1,Southbound,P-2,366,325,41,74,363,0.081,Low,4,9,3.8,2,6.9,1800,0.1,234,67,65,206.8623188,372.3521739,105.725696,0,None,0,None,1,0,Clear,29.9,0,186,0,None,0,0,0,0,6.9,6,0.9,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,380,475,0.069,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 20:00,2026/8/1,20:00,Saturday,1,Southbound,P-4,380,475,-95,124,299,0.066,Low,3.3,9,1.8,2,5.6,1800,0.1,242,69,69,208.8220641,375.8797153,106.7812367,0,None,0,None,1,0,Thunderstorm,34,14.4,218,0,None,0,0,0,0,5.6,6,-0.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,361,448,0.064,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 20:15,2026/8/1,20:15,Saturday,1,Eastbound,P-4,361,448,-87,144,310,0.069,Low,5,8,2.9,2,6,1800,0.1,230,66,65,210.2902098,378.5223776,108.1705105,0,None,0,None,1,0,Clear,24.7,0,173,0,None,0,0,0,0,6,6,0,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,384,308,0.056,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 20:30,2026/8/1,20:30,Saturday,1,Northbound,P-3,384,308,76,48,290,0.064,Low,3.7,9,3.4,2,6.4,1800,0.1,245,70,69,211.975945,381.556701,109.0748688,0,None,0,None,1,0,Thunderstorm,34.2,13,140,0,None,0,0,0,0,6.4,6,0.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,365,303,0.027,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 20:45,2026/8/1,20:45,Saturday,1,Westbound,P-2,365,303,62,41,253,0.056,Low,3.3,9,2.9,2,5.7,1800,0.1,233,67,65,213.5777027,384.4398649,109.5063842,0,None,0,None,1,0,Clear,33.2,0,108,0,None,0,0,0,0,5.7,6,-0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,165,109,0.054,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 21:00,2026/8/1,21:00,Saturday,1,Eastbound,P-4,165,109,56,20,122,0.027,Low,2.6,4,3.8,2,6.5,1800,0.1,105,30,30,214.5348837,386.1627907,109.9538825,0,None,0,None,1,0,Clear,28.8,0,111,0,None,0,0,0,0,6.5,6,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,162,132,0.027,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 21:15,2026/8/1,21:15,Saturday,1,Southbound,P-3,162,132,30,49,241,0.054,Low,2,3,4.1,2,6.8,1800,0.1,103,29,30,213.0065359,383.4117647,109.8973588,0,None,0,None,1,0,Clear,30.6,0,136,0,None,0,0,0,0,6.8,6,0.8,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,121,147,0.022,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 21:30,2026/8/1,21:30,Saturday,1,Northbound,P-1,121,147,-26,48,120,0.027,Low,3.2,2,3.7,2,5.9,1800,0.1,77,22,22,211.6720257,381.0096463,109.6972747,0,None,0,None,1,0,Clear,38.5,0,146,0,None,0,0,0,0,5.9,6,-0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,95,175,0.015,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 21:45,2026/8/1,21:45,Saturday,1,Northbound,P-2,95,175,-80,19,100,0.022,Low,4.2,2,1.7,2,7,1800,0.1,60,17,18,210.278481,378.5012658,109.6240834,0,None,0,None,1,0,Partly Cloudy,39.8,0,168,0,None,0,0,0,0,7,6,1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,134,179,0.058,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 22:00,2026/8/1,22:00,Saturday,1,Eastbound,P-4,134,179,-45,16,68,0.015,Low,3.9,3,4,0,15.6,1800,0.1,85,24,25,208.6915888,375.6448598,109.5781466,0,None,0,None,1,0,Clear,38.7,0,198,0,None,0,0,0,1,15.6,6,9.6,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,197,164,0.032,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 22:15,2026/8/1,22:15,Saturday,1,Eastbound,P-4,197,164,33,51,260,0.058,Low,2.9,4,2.4,2,6.3,1800,0.1,125,36,36,207.2392638,373.0306748,109.5797474,0,None,0,None,1,0,Thunderstorm,29.7,15.1,106,0,None,0,0,0,0,6.3,6,0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,127,119,0.056,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 22:30,2026/8/1,22:30,Saturday,1,Northbound,P-1,127,119,8,40,144,0.032,Low,3.5,3,3.7,2,5.6,1800,0.1,81,23,23,206.0392749,370.8706949,109.3663636,0,None,0,None,1,0,Clear,29.8,0,182,0,None,0,0,0,0,5.6,6,-0.4,0,0,0,None,None,0,Stowed,0,Active,Under Maintenance,None,0,179,78,0.07,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 22:45,2026/8/1,22:45,Saturday,1,Westbound,P-1,179,78,101,54,252,0.056,Low,4.3,4,3.7,2,6.1,1800,0.1,114,32,33,204.6517857,368.3732143,109.3128641,0,None,0,None,1,0,Clear,27.5,0,93,0,None,0,0,0,0,6.1,6,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,164,104,0.022,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 23:00,2026/8/1,23:00,Saturday,1,Westbound,P-3,164,104,60,64,314,0.07,Low,3.8,4,2.2,2,7.1,1800,0.1,104,30,30,203.2521994,365.8539589,109.1983935,0,None,0,None,1,0,Clear,35.5,0,199,0,None,0,0,0,0,7.1,6,1.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,133,165,0.018,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 23:15,2026/8/1,23:15,Saturday,1,Westbound,P-2,133,165,-32,39,99,0.022,Low,4,3,2.8,2,6.9,1800,0.1,85,24,24,201.8410405,363.3138728,109.0689751,0,None,0,None,1,0,Rain,26.9,9.4,172,0,None,0,0,0,0,6.9,6,0.9,0,0,0,None,None,0,Stowed,0,Active,Under Maintenance,None,0,128,162,0.029,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 23:30,2026/8/1,23:30,Saturday,1,Southbound,P-2,128,162,-34,13,80,0.018,Low,4,3,2.4,2,7.2,1800,0.1,81,23,24,200.6011396,361.0820513,108.8363668,0,None,0,None,1,0,Clear,28.6,0,155,0,None,0,0,0,0,7.2,6,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,150,131,0.059,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-1 23:45,2026/8/1,23:45,Saturday,1,Southbound,P-1,150,131,19,25,129,0.029,Low,3.8,3,2.3,2,7.4,1800,0.1,95,27,28,199.1264045,358.4275281,108.8767919,0,None,0,None,1,0,Clear,36.6,0,102,0,None,0,0,0,0,7.4,6,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,152,88,0.036,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 6:00,2026/8/2,6:00,Sunday,1,Westbound,P-1,152,88,64,40,264,0.059,Low,3.4,3,2,2,7.3,1800,0.1,97,27,28,197.9612188,356.3301939,108.6441369,0,None,0,None,1,0,Clear,31,0,140,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,149,108,0.021,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 6:15,2026/8/2,6:15,Sunday,1,Westbound,P-1,149,108,41,42,164,0.036,Low,3.3,3,3.1,2,5.9,1800,0.1,95,27,27,196.7622951,354.1721311,108.4599076,0,None,0,None,1,0,Clear,28.8,0,197,0,None,0,0,0,0,5.9,6,-0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,90,100,0.042,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 6:30,2026/8/2,6:30,Sunday,1,Northbound,P-3,90,100,-10,15,95,0.021,Low,2.8,2,3.5,2,6.1,1800,0.1,57,16,17,195.7196765,352.2954178,108.1819144,0,None,0,None,1,0,Partly Cloudy,37.8,0,142,0,None,0,0,0,0,6.1,6,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,117,98,0.014,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 6:45,2026/8/2,6:45,Sunday,1,Eastbound,P-1,117,98,19,46,189,0.042,Low,2.3,2,1.4,2,7.3,1800,0.1,74,21,22,194.5851064,350.2531915,107.9782358,0,None,0,None,1,0,Clear,29.2,0,184,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,127,137,0.056,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 7:00,2026/8/2,7:00,Sunday,1,Westbound,P-1,127,137,-10,30,61,0.014,Low,3.9,3,2.6,2,5.9,1800,0.1,81,23,23,193.3753281,348.0755906,107.8251183,0,None,0,None,1,0,Clear,36.5,0,80,0,None,0,0,0,0,5.9,6,-0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,164,119,0.035,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 7:15,2026/8/2,7:15,Sunday,1,Northbound,P-4,164,119,45,63,252,0.056,Low,3.9,4,1.8,2,5.5,1800,0.1,104,30,30,192.6968912,346.8544041,107.4999672,0,None,0,None,1,0,Partly Cloudy,28.5,0,183,0,None,0,0,0,0,5.5,6,-0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,149,98,0.022,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 7:30,2026/8/2,7:30,Sunday,1,Eastbound,P-1,149,98,51,33,159,0.035,Low,3.9,3,3.4,2,5.6,1800,0.1,95,27,27,191.8005115,345.2409207,107.2120406,0,None,0,None,1,0,Clear,31.6,0,200,0,None,0,0,0,0,5.6,6,-0.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,156,139,0.038,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 7:45,2026/8/2,7:45,Sunday,1,Southbound,P-3,156,139,17,25,101,0.022,Low,3.7,3,3.6,2,7.1,1800,0.1,99,28,29,190.9974747,343.7954545,106.8572335,0,None,0,None,1,0,Clear,36,0,97,0,None,0,0,0,0,7.1,6,1.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,171,120,0.025,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 8:00,2026/8/2,8:00,Sunday,1,Westbound,P-1,171,120,51,45,170,0.038,Low,2.6,4,3.9,2,6.5,1800,0.1,109,31,31,190.084788,342.1526185,106.5900689,0,None,0,None,1,0,Clear,32.6,0,169,0,None,0,0,0,0,6.5,6,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,138,122,0.016,Low,0,0,Normal Operations
STN001,Rajiv Chowk,Delhi,L_YEL_BLU,Yellow-Blue,28.6328,77.2197,Central,Underground,1,4,8,12,4,6,24,2000,5000,4500,15,"Commercial, Retail","Bus, Auto, Taxi",Tier-1,2026-8-2 8:15,2026/8/2,8:15,Sunday,1,Eastbound,P-3,138,122,16,42,114,0.025,Low,3.9,3,2.1,2,7.1,1800,0.1,88,25,25,189.1970443,340.5546798,106.2696807,0,None,0,None,1,0,Clear,32.1,0,181,0,None,0,0,0,0,7.1,6,1.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,129,172,0.026,Low,0,0,Normal Operations
