station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,hour,minute,day,month,year,day_of_week_number,peak_period
BLR006,ITPL,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,12,7,5,6,24,1776,799,2042,15,Mixed Use,Metro;Bus,Tier-3,06-07,Wednesday,0,Outbound,BLR006-P1,1164,951,61,5.85,18,9,6.7,1800,0.2,829,148,96,978,1320,156,0,Unknown,0,Unknown,0,0,Cloudy,27.4,0.7,149,0,Unknown,0.0,0,0,0,8.0,8,0,6,0,1,7,2026,2,Normal
BLR003,Kadugodi Tree Park,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,9,4,5,14,18,1646,740,1892,6,Commercial,Metro;Bus,Tier-3,06-07,Wednesday,0,Inbound,BLR003-P1,954,581,49,1.53,23,7,8.6,1200,0.2,703,144,30,907,1224,145,0,Unknown,0,Unknown,0,0,Rain,25.9,5.5,196,0,Unknown,0.0,0,0,0,7.25,8,0,6,0,1,7,2026,2,Normal
CHE013,Thousand Lights,Chennai,L_BLUE,Blue,Central,Regular,0,2,12,5,3,4,8,2220,999,2553,26,Mixed Use,Metro;Cab;Bus,Tier-1,06-07,Wednesday,0,Outbound,CHE013-P1,1055,790,67,6.96,7,8,7.5,2200,0.2,622,223,78,1063,1435,170,0,Unknown,0,Unknown,0,0,Clear,29.5,0.0,195,0,Unknown,0.0,0,0,0,6.06,8,0,6,0,1,7,2026,2,Normal
DEL020,Qutub Minar,Delhi,L_YELLOW,Yellow,Central,Terminal,0,4,10,4,4,12,10,2490,1120,2863,3,Commercial,Metro;Rail;Bus,Tier-1,06-07,Wednesday,0,Inbound,DEL020-P1,2192,2190,119,3.09,22,12,5.0,2200,0.2,1479,475,162,1611,2174,257,0,Unknown,0,Unknown,0,0,Light Rain,28.5,1.5,96,1,Sports Event,2.5,27534,0,0,7.8,8,0,6,0,1,7,2026,2,Normal
CHE016,Egmore,Chennai,L_BLUE,Blue,Central,Regular,0,3,9,2,2,13,13,2284,1027,2626,21,Office,Metro;Rail;Bus,Tier-1,06-07,Wednesday,0,Inbound,CHE016-P1,1222,1022,86,3.58,6,6,10.0,1200,0.2,877,268,49,1094,1476,175,0,Unknown,0,Unknown,0,0,Clear,34.0,0.0,67,0,Unknown,0.0,0,0,0,9.78,8,0,6,0,1,7,2026,2,Normal
CHE017,Nehru Park,Chennai,L_GREEN,Green,Central,Regular,0,4,8,4,3,11,23,2128,957,2447,12,Education,Metro;Auto;Bus,Tier-1,06-07,Wednesday,0,Outbound,CHE017-P1,975,1080,56,4.1,19,8,7.5,1500,0.2,650,111,77,1019,1375,163,0,Unknown,0,Unknown,0,0,Cloudy,35.2,0.0,103,0,Unknown,0.0,0,0,0,9.11,8,0,6,0,1,7,2026,2,Normal
CHE019,Koyambedu,Chennai,L_GREEN,Green,Central,Regular,0,3,17,8,5,4,11,2152,968,2474,27,Education,Metro;Bus,Tier-1,06-07,Wednesday,0,Inbound,CHE019-P1,842,1035,58,6.27,10,6,10.0,1200,0.2,495,119,25,1031,1391,164,0,Unknown,0,Unknown,0,0,Cloudy,31.1,1.1,202,0,Unknown,0.0,0,0,0,8.58,8,0,6,0,1,7,2026,2,Normal
CHE018,Kilpauk,Chennai,L_GREEN,Green,Central,Regular,0,4,8,8,4,6,19,2350,1057,2702,4,Transit Hub,Metro;Auto;Bus,Tier-1,06-07,Wednesday,0,Outbound,CHE018-P1,908,784,49,2.44,4,7,8.6,2200,0.2,551,170,79,1126,1520,180,0,Unknown,0,Unknown,0,0,Light Rain,32.9,6.0,177,0,Unknown,0.0,0,1,1,6.73,8,0,6,0,1,7,2026,2,Normal
CHE014,LIC,Chennai,L_BLUE,Blue,Central,Regular,0,4,11,6,3,6,16,2292,1031,2635,19,Residential,Metro;Bus,Tier-1,06-07,Wednesday,0,Outbound,CHE014-P1,1087,993,60,2.07,18,8,7.5,1500,0.2,728,236,61,1098,1482,175,0,Unknown,0,Unknown,0,0,Rain,31.2,12.1,135,0,Unknown,0.0,0,0,0,7.77,8,0,6,0,1,7,2026,2,Normal
CHE015,Government Estate,Chennai,L_BLUE,Blue,Central,Regular,0,2,17,7,5,12,10,2008,903,2309,6,Residential,Metro;Cab;Bus,Tier-2,06-07,Wednesday,0,Inbound,CHE015-P1,1077,796,54,3.08,6,6,10.0,1500,0.2,604,136,98,962,1298,153,0,Unknown,0,Unknown,0,0,Rain,28.3,4.0,57,0,Unknown,0.0,0,0,0,7.48,8,0,6,0,1,7,2026,2,Normal
JAI006,Civil Lines,Jaipur,L_PINK,Pink,Central,Regular,0,3,6,4,4,11,13,1604,721,1844,15,Office,Metro;Cab;Bus,Tier-3,06-07,Wednesday,0,Outbound,JAI006-P1,498,366,25,6.44,20,8,7.5,1200,0.2,352,87,17,422,569,67,0,Unknown,0,Unknown,0,0,Clear,33.0,0.0,71,0,Unknown,0.0,0,0,0,5.89,8,0,6,0,1,7,2026,2,Normal
BLR011,Baiyappanahalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,8,3,3,4,8,1783,802,2050,3,Education,Metro;Auto;Bus,Tier-3,06-07,Wednesday,0,Inbound,BLR011-P1,772,1040,45,6.06,23,7,8.6,1200,0.2,506,159,33,982,1325,157,0,Unknown,0,Unknown,0,0,Light Rain,27.6,4.9,161,0,Unknown,0.0,0,0,0,7.63,8,0,6,0,1,7,2026,2,Normal
JAI011,Badi Chaupar,Jaipur,L_PINK,Pink,Central,Terminal,0,4,12,2,4,8,21,1767,795,2032,13,Mixed Use,Metro;Cab;Bus,Tier-3,06-07,Wednesday,0,Outbound,JAI011-P1,479,271,31,2.59,10,6,10.0,1800,0.2,298,87,18,465,627,74,0,Unknown,0,Unknown,0,0,Rain,34.1,4.3,189,0,Unknown,0.0,0,0,0,8.51,8,0,6,0,1,7,2026,2,Normal
KOC001,Aluva,Kochi,L_LINE_1,Line 1,Central,Terminal,0,2,16,8,4,14,10,1655,744,1903,23,Transit Hub,Metro;Rail;Bus,Tier-3,06-07,Wednesday,0,Inbound,KOC001-P1,512,420,27,6.76,11,9,6.7,1500,0.2,297,94,30,475,641,76,0,Unknown,0,Unknown,0,0,Light Rain,28.7,10.3,200,0,Unknown,0.0,0,0,0,8.32,8,0,6,0,1,7,2026,2,Normal
DEL012,Pitampura,Delhi,L_RED,Red,Central,Regular,0,2,6,8,3,13,25,1864,838,2143,19,Mixed Use,Metro;Bus,Tier-2,06-07,Wednesday,0,Inbound,DEL012-P1,1125,1022,79,1.59,29,9,6.7,1800,0.2,633,231,78,1206,1628,192,0,Unknown,0,Unknown,0,0,Light Rain,30.1,12.8,183,0,Unknown,0.0,0,0,0,8.34,8,0,6,0,1,7,2026,2,Normal
BLR012,Indiranagar,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,12,6,3,7,23,1967,885,2262,3,Residential,Metro;Cab;Bus,Tier-2,06-07,Wednesday,0,Outbound,BLR012-P1,930,1024,58,5.77,5,9,6.7,1500,0.2,683,106,91,1084,1463,173,0,Unknown,0,Unknown,0,0,Light Rain,27.9,2.4,57,0,Unknown,0.0,0,0,0,9.42,8,0,6,0,1,7,2026,2,Normal
PUN010,District Court,Pune,L_LINE_1_2,Line 1-2,Central,Interchange,1,3,7,5,4,9,18,2341,1053,2692,9,Commercial,Metro;Auto;Bus,Tier-2,06-07,Wednesday,0,Inbound,PUN010-P1,747,820,150,3.18,16,10,6.0,1200,0.2,503,128,38,877,1183,140,0,Unknown,0,Unknown,0,0,Rain,33.5,12.2,198,0,Unknown,0.0,0,0,0,7.76,8,0,6,0,1,7,2026,2,Normal
LKO020,Indira Nagar,Lucknow,L_RED,Red,Central,Terminal,0,3,7,3,4,4,12,2122,954,2440,8,Mixed Use,Metro;Rail;Bus,Tier-1,06-07,Wednesday,0,Outbound,LKO020-P1,753,510,39,6.96,17,7,8.6,2200,0.2,425,116,63,661,892,105,0,Unknown,0,Unknown,0,0,Rain,30.8,9.1,120,0,Unknown,0.0,0,0,0,9.8,8,0,6,0,1,7,2026,2,Normal
BLR013,Trinity,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,9,3,2,7,8,2050,922,2357,16,Transit Hub,Metro;Auto;Bus,Tier-2,06-07,Wednesday,0,Inbound,BLR013-P1,1094,1071,75,3.09,26,9,6.7,2200,0.2,687,162,55,1130,1525,180,0,Unknown,0,Unknown,0,0,Light Rain,35.2,4.4,190,0,Unknown,0.0,0,0,0,7.21,8,0,6,0,1,7,2026,2,Normal
LKO019,Bhootnath Market,Lucknow,L_RED,Red,Central,Regular,0,2,10,7,4,7,9,2135,960,2455,20,Mixed Use,Metro;Auto;Bus,Tier-1,06-07,Wednesday,0,Inbound,LKO019-P1,783,646,45,6.09,35,8,7.5,1500,0.2,507,151,57,665,897,106,0,Unknown,0,Unknown,0,0,Cloudy,29.9,0.9,169,0,Unknown,0.0,0,0,0,6.93,8,0,6,0,1,7,2026,2,Normal
BLR014,MG Road,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,13,5,2,8,22,2104,946,2419,14,Transit Hub,Metro;Cab;Bus,Tier-1,06-07,Wednesday,0,Outbound,BLR014-P1,1054,981,71,5.29,24,7,8.6,2200,0.2,687,147,42,1159,1564,185,0,Unknown,0,Unknown,0,0,Clear,31.5,0.0,55,0,Unknown,0.0,0,0,0,7.43,8,0,6,0,1,7,2026,2,Normal
LKO018,Lekhraj Market,Lucknow,L_RED,Red,Central,Regular,0,4,7,6,2,8,10,2172,977,2497,24,Transit Hub,Metro;Bus,Tier-1,06-07,Wednesday,0,Inbound,LKO018-P1,542,565,34,3.55,0,7,8.6,2200,0.2,366,58,43,676,912,108,0,Unknown,0,Unknown,0,0,Rain,25.5,4.0,141,0,Unknown,0.0,0,0,0,11.84,8,0,6,0,1,7,2026,2,Normal
BLR015,Majestic,Bengaluru,L_PURPLE_GREEN,Purple-Green,Central,Interchange,1,2,8,3,2,8,21,2258,1016,2596,11,Commercial,Metro;Auto;Bus,Tier-2,06-07,Wednesday,0,Outbound,BLR015-P1,1356,977,265,2.45,25,8,7.5,1500,0.2,782,193,125,1082,1460,173,0,Unknown,0,Unknown,0,0,Cloudy,25.3,0.6,122,0,Unknown,0.0,0,0,0,8.5,8,0,6,0,1,7,2026,2,Normal
BLR001,Whitefield (Kadugodi),Bengaluru,L_PURPLE,Purple,Central,Terminal,0,2,11,5,5,12,14,1566,704,1800,17,Mixed Use,Metro;Bus,Tier-3,06-07,Wednesday,0,Inbound,BLR001-P1,756,810,48,6.95,8,7,8.6,1800,0.2,492,112,23,863,1165,138,0,Unknown,0,Unknown,0,0,Clear,33.8,0.0,100,0,Unknown,0.0,0,0,0,9.11,8,0,6,0,1,7,2026,2,Normal
LKO017,Badshah Nagar,Lucknow,L_RED,Red,Central,Regular,0,2,7,5,2,14,13,2054,924,2362,15,Transit Hub,Metro;Bus,Tier-2,06-07,Wednesday,0,Outbound,LKO017-P1,658,551,32,3.37,21,12,5.0,1500,0.2,487,133,54,639,862,102,0,Unknown,0,Unknown,0,0,Cloudy,29.4,1.5,189,0,Unknown,0.0,0,0,0,9.28,8,0,6,0,1,7,2026,2,Normal
BLR008,Kundalahalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,6,3,4,9,14,1884,847,2166,26,Office,Metro;Cab;Bus,Tier-2,06-07,Wednesday,0,Outbound,BLR008-P1,1282,877,62,4.22,18,7,8.6,1800,0.2,749,265,39,1038,1401,166,0,Unknown,0,Unknown,0,0,Light Rain,26.6,12.1,124,1,Conference,3.6,7188,0,0,7.47,8,0,6,0,1,7,2026,2,Normal
JAI005,Ram Nagar,Jaipur,L_PINK,Pink,Central,Regular,0,2,9,3,4,4,18,1776,799,2042,19,Transit Hub,Metro;Cab;Bus,Tier-3,06-07,Wednesday,0,Inbound,JAI005-P1,521,438,29,4.62,10,8,7.5,1500,0.2,333,76,17,468,631,74,0,Unknown,0,Unknown,0,0,Light Rain,25.1,7.3,90,0,Unknown,0.0,0,0,0,10.16,8,0,6,0,1,7,2026,2,Normal
DEL013,Rajouri Garden,Delhi,L_BLUE_PINK,Blue-Pink,Central,Interchange,1,3,8,8,3,5,17,2258,1016,2596,13,Mixed Use,Metro;Rail;Bus,Tier-2,06-07,Wednesday,0,Inbound,DEL013-P1,1212,1303,238,2.79,16,8,7.5,2200,0.2,731,263,74,1270,1714,203,0,Unknown,0,Unknown,0,0,Cloudy,24.9,1.8,110,0,Unknown,0.0,0,0,0,8.95,8,0,6,0,1,7,2026,2,Normal
BLR007,Nallurhalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,4,14,3,5,12,19,1707,768,1963,26,Office,Metro;Rail;Bus,Tier-3,06-07,Wednesday,0,Outbound,BLR007-P1,877,1005,48,2.09,13,7,8.6,2200,0.2,589,182,60,940,1269,150,0,Unknown,0,Unknown,0,0,Rain,35.0,11.7,127,0,Unknown,0.0,0,0,0,7.89,8,0,6,0,1,7,2026,2,Normal
HYD019,Habsiguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,2,13,4,2,11,17,2271,1021,2611,14,Transit Hub,Metro;Cab;Bus,Tier-1,06-07,Wednesday,0,Inbound,HYD019-P1,936,819,53,5.85,13,6,10.0,1500,0.2,659,106,73,1034,1395,165,0,Unknown,0,Unknown,0,0,Rain,32.0,6.3,165,0,Unknown,0.0,0,0,0,10.52,8,0,6,0,1,7,2026,2,Normal
DEL015,Botanical Garden,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,3,17,7,5,9,21,2527,1137,2906,26,Commercial,Metro;Rail;Bus,Tier-1,06-07,Wednesday,0,Inbound,DEL015-P1,1425,1353,233,2.42,23,7,8.6,1500,0.2,1066,192,55,1421,1918,227,0,Unknown,0,Unknown,0,0,Clear,26.7,0.0,137,0,Unknown,0.0,0,0,0,10.74,8,0,6,0,1,7,2026,2,Normal
KOC002,Pulinchodu,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,13,6,4,7,12,1678,755,1929,20,Mixed Use,Metro;Auto;Bus,Tier-3,06-07,Wednesday,0,Inbound,KOC002-P1,601,589,29,4.01,11,7,8.6,1500,0.2,444,75,27,482,650,77,0,Unknown,0,Unknown,0,0,Rain,30.7,3.8,163,0,Unknown,0.0,0,0,0,10.42,8,0,6,0,1,7,2026,2,Normal
HYD020,Nagole,Hyderabad,L_BLUE,Blue,Central,Terminal,0,3,14,4,4,6,11,2519,1133,2896,16,Office,Metro;Rail;Bus,Tier-1,06-07,Wednesday,0,Inbound,HYD020-P1,907,1069,50,3.25,16,7,8.6,1500,0.2,583,120,88,1146,1547,183,0,Unknown,0,Unknown,0,0,Clear,34.4,0.0,135,0,Unknown,0.0,0,0,0,9.25,8,0,6,0,1,7,2026,2,Normal
PUN007,Bopodi,Pune,L_LINE_1,Line 1,Central,Regular,0,2,7,5,5,9,11,1610,724,1851,6,Education,Metro;Cab;Bus,Tier-3,06-07,Wednesday,0,Outbound,PUN007-P1,794,661,50,2.23,27,6,10.0,1200,0.2,537,147,29,694,936,111,0,Unknown,0,Unknown,0,0,Clear,29.4,0.0,66,0,Unknown,0.0,0,0,0,6.76,8,0,6,0,1,7,2026,2,Normal
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,Central,Regular,0,4,17,7,2,11,25,2218,998,2550,16,Education,Metro;Cab;Bus,Tier-1,06-07,Wednesday,0,Inbound,BLR016-P1,1101,1106,70,5.22,19,6,10.0,2200,0.2,707,154,61,1222,1649,195,0,Unknown,0,Unknown,0,0,Clear,27.7,0.0,197,0,Unknown,0.0,0,0,0,7.72,8,0,6,0,1,7,2026,2,Normal
HYD011,Lakdi-ka-pul,Hyderabad,L_RED,Red,Central,Regular,0,3,13,6,5,14,15,1799,809,2068,13,Residential,Metro;Rail;Bus,Tier-3,06-07,Wednesday,0,Inbound,HYD011-P1,751,511,39,4.5,26,10,6.0,1200,0.2,556,118,73,819,1105,131,0,Unknown,0,Unknown,0,0,Cloudy,31.0,0.5,131,0,Unknown,0.0,0,0,0,7.47,8,0,6,0,1,7,2026,2,Normal
JAI003,Vivek Vihar,Jaipur,L_PINK,Pink,Central,Regular,0,3,12,7,4,8,15,1542,693,1773,8,Residential,Metro;Auto;Bus,Tier-3,06-07,Wednesday,0,Outbound,JAI003-P1,428,397,28,6.49,15,6,10.0,1200,0.2,314,93,24,406,548,64,0,Unknown,0,Unknown,0,0,Light Rain,35.2,9.1,77,0,Unknown,0.0,0,0,0,5.48,8,0,6,0,1,7,2026,2,Normal
HYD010,Khairatabad,Hyderabad,L_RED,Red,Central,Regular,0,4,10,8,3,12,21,1848,831,2125,4,Office,Metro;Bus,Tier-2,06-07,Wednesday,0,Inbound,HYD010-P1,826,714,54,2.54,16,11,5.5,1500,0.2,551,97,50,841,1135,134,0,Unknown,0,Unknown,0,0,Cloudy,30.6,1.3,57,0,Unknown,0.0,0,0,0,9.36,8,0,6,0,1,7,2026,2,Normal
LKO014,KD Singh Babu Stadium,Lucknow,L_RED,Red,Central,Regular,0,4,7,8,4,12,20,2235,1005,2570,18,Mixed Use,Metro;Cab;Bus,Tier-1,06-07,Wednesday,0,Outbound,LKO014-P1,426,439,20,5.63,2,7,8.6,1200,0.2,279,87,23,696,939,111,0,Unknown,0,Unknown,0,0,Cloudy,23.2,1.6,174,0,Unknown,0.0,0,1,1,12.8,8,0,6,0,1,7,2026,2,Normal
BLR019,RV Road,Bengaluru,L_GREEN_YELLOW,Green-Yellow,Central,Interchange,1,2,12,4,3,7,16,2427,1092,2791,15,Office,Metro;Auto;Bus,Tier-1,06-07,Wednesday,0,Inbound,BLR019-P1,875,978,173,2.61,22,7,8.6,2200,0.2,616,116,29,1163,1570,186,0,Unknown,0,Unknown,0,0,Light Rain,34.6,1.4,186,0,Unknown,0.0,0,0,0,7.39,8,0,6,0,1,7,2026,2,Normal
LKO013,Hazratganj,Lucknow,L_RED,Red,Central,Regular,0,4,7,5,3,10,13,1911,859,2197,7,Office,Metro;Auto;Bus,Tier-2,06-07,Wednesday,0,Outbound,LKO013-P1,610,665,39,5.27,0,8,7.5,1200,0.2,435,84,32,595,803,95,0,Unknown,0,Unknown,0,0,Cloudy,29.7,0.4,92,0,Unknown,0.0,0,0,0,7.1,8,0,6,0,1,7,2026,2,Normal
BLR020,Electronic City,Bengaluru,L_YELLOW,Yellow,Central,Terminal,0,4,14,4,5,7,20,2110,949,2426,14,Office,Metro;Bus,Tier-1,06-07,Wednesday,0,Inbound,BLR020-P1,1202,1155,85,5.52,19,9,6.7,1500,0.2,710,231,74,1163,1570,186,0,Unknown,0,Unknown,0,0,Rain,23.1,7.2,66,0,Unknown,0.0,0,0,0,5.39,8,0,6,0,1,7,2026,2,Normal
DEL010,Karol Bagh,Delhi,L_BLUE,Blue,Central,Regular,0,4,14,3,3,12,9,1950,877,2242,21,Residential,Metro;Cab;Bus,Tier-2,06-07,Wednesday,0,Outbound,DEL010-P1,1343,1174,73,3.74,26,8,7.5,1500,0.2,792,207,74,1261,1702,201,0,Unknown,0,Unknown,0,0,Cloudy,26.9,1.0,117,0,Unknown,0.0,0,0,0,12.32,8,0,6,0,1,7,2026,2,Normal
PUN012,Mahatma Phule Mandai,Pune,L_LINE_1,Line 1,Central,Regular,0,3,17,7,4,13,19,1818,818,2090,22,Mixed Use,Metro;Cab;Bus,Tier-2,06-07,Wednesday,0,Inbound,PUN012-P1,682,791,35,3.69,20,9,6.7,1500,0.2,471,119,68,784,1058,125,0,Unknown,0,Unknown,0,0,Cloudy,33.3,1.1,203,0,Unknown,0.0,0,0,0,7.74,8,0,6,0,1,7,2026,2,Normal
LKO012,Sachivalaya,Lucknow,L_RED,Red,Central,Regular,0,2,8,5,3,6,10,2070,931,2380,24,Commercial,Metro;Bus,Tier-1,06-07,Wednesday,0,Outbound,LKO012-P1,721,675,51,3.19,21,8,7.5,1500,0.2,434,132,28,644,869,103,0,Unknown,0,Unknown,0,0,Clear,25.2,0.0,140,0,Unknown,0.0,0,0,0,5.53,8,0,6,0,1,7,2026,2,Normal
MUM001,Versova,Mumbai,L_LINE_1,Line 1,Central,Terminal,0,2,16,7,2,13,18,1540,693,1770,13,Commercial,Metro;Cab;Bus,Tier-3,06-07,Wednesday,0,Outbound,MUM001-P1,1089,851,77,2.59,0,6,10.0,1800,0.2,711,146,41,959,1294,153,0,Unknown,0,Unknown,0,0,Rain,34.2,14.1,178,0,Unknown,0.0,0,0,0,4.99,8,0,6,0,1,7,2026,2,Normal
LKO011,Hussainganj,Lucknow,L_RED,Red,Central,Regular,0,2,6,6,4,12,25,2087,939,2400,26,Mixed Use,Metro;Rail;Bus,Tier-1,06-07,Wednesday,0,Outbound,LKO011-P1,512,469,26,4.12,0,8,7.5,1800,0.2,294,70,42,650,877,104,0,Unknown,0,Unknown,0,0,Clear,35.5,0.0,202,0,Unknown,0.0,0,1,1,8.01,8,0,6,0,1,7,2026,2,Normal
BLR018,Jalahalli,Bengaluru,L_GREEN,Green,Central,Regular,0,2,11,2,4,10,11,2172,977,2497,16,Office,Metro;Rail;Bus,Tier-1,06-07,Wednesday,0,Inbound,BLR018-P1,953,1149,64,4.78,8,9,6.7,1200,0.2,711,202,54,1197,1615,191,0,Unknown,0,Unknown,0,0,Rain,26.6,4.0,135,0,Unknown,0.0,0,0,0,7.75,8,0,6,0,1,7,2026,2,Normal
MUM002,D. N. Nagar,Mumbai,L_LINE_1_2A,Line 1-2A,Central,Interchange,1,3,10,6,3,11,14,1822,819,2095,18,Mixed Use,Metro;Bus,Tier-3,06-07,Wednesday,0,Outbound,MUM002-P1,977,895,189,3.57,26,9,6.7,1500,0.2,566,144,51,986,1331,157,0,Unknown,0,Unknown,0,0,Clear,34.5,0.0,120,0,Unknown,0.0,0,0,0,9.69,8,0,6,0,1,7,2026,2,Normal
MUM003,Azad Nagar,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,5,2,14,15,1484,667,1706,7,Transit Hub,Metro;Rail;Bus,Tier-3,06-07,Wednesday,0,Inbound,MUM003-P1,950,804,48,6.61,3,6,10.0,1500,0.2,620,111,33,924,1247,147,0,Unknown,0,Unknown,0,0,Cloudy,30.7,0.5,56,0,Unknown,0.0,0,0,0,5.83,8,0,6,0,1,7,2026,2,Normal
LKO009,Durgapuri,Lucknow,L_RED,Red,Central,Regular,0,2,12,6,5,13,8,1890,850,2173,26,Transit Hub,Metro;Bus,Tier-2,06-07,Wednesday,0,Inbound,LKO009-P1,597,257,34,5.96,22,7,8.6,1800,0.2,335,129,24,588,793,94,0,Unknown,0,Unknown,0,0,Light Rain,35.5,3.4,179,0,Unknown,0.0,0,0,0,9.02,8,0,6,0,1,7,2026,2,Normal
MUM004,Andheri,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,7,7,4,6,10,1797,808,2066,5,Residential,Metro;Rail;Bus,Tier-3,06-07,Wednesday,0,Inbound,MUM004-P1,1029,960,53,3.94,0,10,6.0,1500,0.2,742,156,101,1119,1510,179,0,Unknown,0,Unknown,0,0,Clear,24.4,0.0,205,0,Unknown,0.0,0,0,0,8.02,8,0,6,0,1,7,2026,2,Normal
DEL009,Dwarka Sector 21,Delhi,L_BLUE_AIRPORT_EXPRESS,Blue-Airport Express,Central,Interchange,1,4,10,2,2,13,15,2279,1025,2620,23,Commercial,Metro;Auto;Bus,Tier-2,06-07,Wednesday,0,Outbound,DEL009-P1,1411,1119,267,4.12,5,11,5.5,2200,0.2,900,186,67,1282,1730,205,0,Unknown,0,Unknown,0,0,Cloudy,33.7,0.9,78,0,Unknown,0.0,0,0,0,10.71,8,0,6,0,1,7,2026,2,Normal
PUN013,Swargate,Pune,L_LINE_1,Line 1,Central,Regular,0,4,9,6,4,10,19,1870,841,2150,27,Transit Hub,Metro;Rail;Bus,Tier-2,06-07,Wednesday,0,Outbound,PUN013-P1,877,696,48,5.2,13,10,6.0,1500,0.2,490,143,59,806,1088,128,0,Unknown,0,Unknown,0,0,Rain,34.8,14.6,100,0,Unknown,0.0,0,0,0,7.62,8,0,6,0,1,7,2026,2,Normal
LKO008,Mawaiya,Lucknow,L_RED,Red,Central,Regular,0,2,13,7,5,5,11,2007,903,2308,16,Commercial,Metro;Auto;Bus,Tier-2,06-07,Wednesday,0,Outbound,LKO008-P1,710,515,41,6.16,20,7,8.6,1200,0.2,485,97,65,625,843,100,0,Unknown,0,Unknown,0,0,Clear,31.6,0.0,129,0,Unknown,0.0,0,0,0,9.21,8,0,6,0,1,7,2026,2,Normal
LKO007,Alambagh Bus Stand,Lucknow,L_RED,Red,Central,Regular,0,4,15,3,3,8,24,1706,767,1961,25,Education,Metro;Auto;Bus,Tier-3,06-07,Wednesday,0,Outbound,LKO007-P1,638,411,44,6.87,18,8,7.5,1800,0.2,420,88,53,531,716,84,0,Unknown,0,Unknown,0,0,Clear,28.3,0.0,135,0,Unknown,0.0,0,0,0,6.04,8,0,6,0,1,7,2026,2,Normal
BLR017,Yeshwanthpur,Bengaluru,L_GREEN,Green,Central,Regular,0,4,12,4,5,11,8,2121,954,2439,16,Commercial,Metro;Bus,Tier-1,06-07,Wednesday,0,Outbound,BLR017-P1,1213,1110,79,4.72,12,7,8.6,1200,0.2,842,233,90,1168,1576,186,0,Unknown,0,Unknown,0,0,Cloudy,30.1,2.0,195,0,Unknown,0.0,0,0,0,9.81,8,0,6,0,1,7,2026,2,Normal
MUM015,Malad West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,3,13,3,5,14,19,2110,949,2426,14,Office,Metro;Bus,Tier-1,06-07,Wednesday,0,Outbound,MUM015-P1,1481,1138,94,3.42,11,9,6.7,1800,0.2,1084,186,61,1314,1773,210,0,Unknown,0,Unknown,0,0,Rain,27.0,11.6,97,0,Unknown,0.0,0,0,0,10.17,8,0,6,0,1,7,2026,2,Normal
LKO010,Charbagh,Lucknow,L_RED,Red,Central,Regular,0,4,10,2,5,4,13,1780,801,2046,27,Transit Hub,Metro;Cab;Bus,Tier-3,06-07,Wednesday,0,Inbound,LKO010-P1,642,464,32,4.53,14,9,6.7,1200,0.2,362,86,21,554,747,88,0,Unknown,0,Unknown,0,0,Clear,34.4,0.0,150,0,Unknown,0.0,0,0,0,6.15,8,0,6,0,1,7,2026,2,Normal
LKO015,Vishwavidyalaya,Lucknow,L_RED,Red,Central,Regular,0,3,14,3,2,5,25,2279,1025,2620,15,Transit Hub,Metro;Auto;Bus,Tier-1,06-07,Wednesday,0,Inbound,LKO015-P1,590,644,34,2.3,23,10,6.0,1200,0.2,428,86,55,710,958,113,0,Unknown,0,Unknown,0,0,Cloudy,24.9,0.9,107,0,Unknown,0.0,0,0,0,7.93,8,0,6,0,1,7,2026,2,Normal
