station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,date,timestamp,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,next_30min_occupancy_pct,hour,minute,day,month,year,day_of_week_number,peak_period
PUN019,Deccan Gymkhana,Pune,L_LINE_2,Line 2,Central,Regular,0,3,9,3,3,13,25,2289,1030,2632,12,Education,Metro;Cab;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,PUN019-P1,827,913,-86,41,6.45,13,11,5.5,1200,0.2,551,103,53,987,1332,157,0,,0,,0,0,Cloudy,26.3,1.0,203,0,,0.0,0,0,0,7.22,8,0,13.35,6,0,1,7,2026,2,Normal
KOL004,Dum Dum,Kolkata,L_BLUE,Blue,Central,Regular,0,4,8,3,2,9,14,1752,788,2014,8,Mixed Use,Metro;Cab;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL004-P1,854,915,-61,55,3.58,10,11,5.5,1500,0.2,473,185,84,881,1189,140,0,,0,,0,0,Light Rain,32.7,11.9,84,0,,0.0,0,0,0,9.74,8,0,5.87,6,0,1,7,2026,2,Normal
CHE009,Saidapet,Chennai,L_BLUE,Blue,Central,Regular,0,4,7,3,2,7,22,2031,913,2335,7,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,CHE009-P1,1072,908,164,64,2.8,12,7,8.6,1200,0.2,596,180,67,973,1313,155,0,,0,,0,0,Clear,27.4,0.0,155,0,,0.0,0,0,0,7.3,8,0,39.84,6,0,1,7,2026,2,Normal
KOL003,Noapara,Kolkata,L_BLUE,Blue,Central,Regular,0,2,9,2,4,4,8,1607,723,1848,23,Commercial,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL003-P1,797,733,64,45,6.49,4,7,8.6,1800,0.2,508,80,45,808,1090,129,0,,0,,0,0,Rain,34.1,11.7,64,0,,0.0,0,0,0,8.4,8,0,23.88,6,0,1,7,2026,2,Normal
CHE010,Nandanam,Chennai,L_BLUE,Blue,Central,Regular,0,2,12,7,2,10,22,1726,776,1984,15,Mixed Use,Metro;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,CHE010-P1,828,720,108,47,6.99,3,7,8.6,1800,0.2,473,149,49,827,1116,132,0,,0,,0,0,Clear,25.4,0.0,177,0,,0.0,0,0,0,7.42,8,0,46.6,6,0,1,7,2026,2,Normal
KOL002,Baranagar,Kolkata,L_BLUE,Blue,Central,Regular,0,3,10,3,3,12,11,1654,744,1902,21,Commercial,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOL002-P1,834,707,127,49,4.47,23,8,7.5,2200,0.2,497,103,40,832,1123,133,0,,0,,0,0,Rain,27.1,11.7,55,0,,0.0,0,0,0,8.26,8,0,31.55,6,0,1,7,2026,2,Normal
CHE011,Teynampet,Chennai,L_BLUE,Blue,Central,Regular,0,3,14,3,5,14,21,1915,861,2202,9,Mixed Use,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,CHE011-P1,938,803,135,63,6.36,2,8,7.5,1200,0.2,526,130,82,917,1237,146,0,,0,,0,0,Clear,35.5,0.0,171,0,,0.0,0,0,0,6.71,8,0,45.13,6,0,1,7,2026,2,Normal
KOL001,Dakshineswar,Kolkata,L_BLUE,Blue,Central,Terminal,0,3,7,4,5,4,10,1554,699,1787,4,Residential,Metro;Auto;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL001-P1,957,668,289,67,1.7,16,7,8.6,1200,0.2,709,130,42,781,1054,124,0,,0,,0,0,Rain,29.6,3.3,92,0,,0.0,0,0,0,7.66,8,0,64.55,6,0,1,7,2026,2,Normal
CHE012,AG-DMS,Chennai,L_BLUE,Blue,Central,Regular,0,3,14,5,3,10,9,2003,901,2303,5,Commercial,Metro;Rail;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,CHE012-P1,991,1088,-97,64,4.9,22,11,5.5,1200,0.2,639,127,87,959,1294,153,0,,0,,0,0,Light Rain,34.9,6.7,104,0,,0.0,0,0,0,7.33,8,0,19.2,6,0,1,7,2026,2,Normal
DEL002,Kashmere Gate,Delhi,L_RED_YELLOW_VIOLET,Red-Yellow-Violet,Central,Interchange,1,2,16,2,4,14,10,1805,812,2075,3,Education,Metro;Cab;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,DEL002-P1,1172,1064,108,168,4.03,14,9,6.7,1200,0.2,825,199,115,1015,1370,162,0,,0,,0,0,Clear,24.2,0.0,102,0,,0.0,0,0,0,8.1,8,0,30.41,6,0,1,7,2026,2,Normal
PUN020,PMC,Pune,L_LINE_2,Line 2,Central,Terminal,0,4,11,7,2,7,10,2465,1109,2834,10,Office,Metro;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,PUN020-P1,835,793,42,46,2.89,14,6,10.0,1200,0.2,591,98,66,1063,1435,170,0,,0,,0,0,Light Rain,24.4,2.2,73,0,,0.0,0,0,0,8.8,8,0,25.94,6,0,1,7,2026,2,Normal
KOL008,Mahatma Gandhi Road,Kolkata,L_BLUE,Blue,Central,Regular,0,4,15,5,3,13,10,1940,873,2231,24,Mixed Use,Metro;Auto;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOL008-P1,961,755,206,60,3.72,14,7,8.6,2200,0.2,643,106,42,976,1317,156,0,,0,,0,0,Cloudy,35.1,0.2,200,0,,0.0,0,0,0,9.05,8,0,43.42,6,0,1,7,2026,2,Normal
KOL017,Howrah,Kolkata,L_GREEN,Green,Central,Regular,0,3,17,6,2,14,10,2207,993,2538,4,Commercial,Metro;Cab;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL017-P1,1290,718,572,74,5.95,7,6,10.0,2200,0.2,718,254,117,1110,1498,177,0,,0,,0,0,Rain,27.3,1.9,197,0,,0.0,0,0,0,7.75,8,0,82.11,6,0,1,7,2026,2,Normal
PUN018,Garware College,Pune,L_LINE_2,Line 2,Central,Regular,0,4,13,7,4,7,19,2405,1082,2765,25,Transit Hub,Metro;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,PUN018-P1,1125,958,167,60,6.98,9,9,6.7,1500,0.2,714,195,105,1037,1399,165,0,,0,,0,0,Rain,33.0,6.5,62,0,,0.0,0,0,0,9.33,8,0,36.65,6,0,1,7,2026,2,Normal
CHE004,Washermenpet,Chennai,L_BLUE,Blue,Central,Regular,0,2,13,4,2,13,12,1658,746,1906,12,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,CHE004-P1,860,702,158,47,4.73,2,6,10.0,2200,0.2,631,159,33,794,1071,127,0,,0,,0,0,Clear,25.9,0.0,101,0,,0.0,0,0,0,6.47,8,0,53.26,6,0,1,7,2026,2,Normal
DEL006,Chandni Chowk,Delhi,L_YELLOW,Yellow,Central,Regular,0,3,8,4,2,7,19,1570,706,1805,21,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,DEL006-P1,814,1047,-233,48,2.17,29,6,10.0,1200,0.2,521,137,39,1016,1371,162,0,,0,,0,0,Clear,23.4,0.0,139,0,,0.0,0,0,0,6.39,8,0,3.05,6,0,1,7,2026,2,Normal
PUN016,Ideal Colony,Pune,L_LINE_2,Line 2,Central,Regular,0,3,14,8,5,5,8,2148,966,2470,18,Education,Metro;Cab;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,PUN016-P1,832,794,38,54,4.71,13,11,5.5,1200,0.2,459,180,27,926,1250,148,0,,0,,0,0,Cloudy,24.1,1.2,78,0,,0.0,0,0,0,10.75,8,0,22.93,6,0,1,7,2026,2,Normal
KOL016,Howrah Maidan,Kolkata,L_GREEN,Green,Central,Regular,0,3,17,2,4,14,10,2377,1069,2733,5,Residential,Metro;Rail;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOL016-P1,1220,1189,31,71,1.7,0,8,7.5,1200,0.2,808,145,96,1196,1614,191,0,,0,,0,0,Rain,32.3,13.7,124,0,,0.0,0,0,0,4.94,8,0,30.94,6,0,1,7,2026,2,Normal
MUM017,Oshiwara,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,3,17,3,5,12,10,2428,1092,2792,26,Mixed Use,Metro;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,MUM017-P1,1433,1203,230,76,1.79,21,10,6.0,2200,0.2,982,295,108,1512,2041,241,0,,0,,0,0,Light Rain,35.5,12.4,168,0,,0.0,0,0,0,7.84,8,0,35.81,6,0,1,7,2026,2,Normal
KOL015,Kavi Subhash,Kolkata,L_BLUE_ORANGE,Blue-Orange,Central,Interchange,1,4,10,7,5,9,10,2312,1040,2658,18,Commercial,Metro;Rail;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOL015-P1,1094,843,251,235,6.82,8,6,10.0,1500,0.2,762,204,44,1011,1364,161,0,,0,,0,0,Rain,27.4,13.2,63,0,,0.0,0,0,0,6.94,8,0,46.27,6,0,1,7,2026,2,Normal
MUM018,Andheri West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,4,11,5,3,7,19,2155,969,2478,22,Education,Metro;Cab;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,MUM018-P1,1227,1216,11,68,2.0,17,12,5.0,1800,0.2,693,127,113,1342,1811,214,0,,0,,0,0,Clear,36.0,0.0,129,0,,0.0,0,0,0,7.21,8,0,31.23,6,0,1,7,2026,2,Normal
KOL014,Kalighat,Kolkata,L_BLUE,Blue,Central,Regular,0,3,14,6,2,4,18,2003,901,2303,6,Transit Hub,Metro;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL014-P1,1080,950,130,64,5.2,27,7,8.6,1800,0.2,751,134,60,1008,1360,161,0,,0,,0,0,Clear,31.9,0.0,163,0,,0.0,0,0,0,9.55,8,0,24.65,6,0,1,7,2026,2,Normal
MUM019,Gundavali,Mumbai,L_LINE_7,Line 7,Central,Regular,0,2,13,5,3,4,23,2378,1070,2734,23,Commercial,Metro;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,MUM019-P1,1483,1138,345,93,5.25,0,7,8.6,2200,0.2,817,150,94,1481,1999,236,0,,0,,0,0,Clear,24.2,0.0,137,0,,0.0,0,0,0,6.99,8,0,50.74,6,0,1,7,2026,2,Normal
KOL013,Rabindra Sadan,Kolkata,L_BLUE,Blue,Central,Regular,0,3,13,5,3,8,12,2129,958,2448,20,Residential,Metro;Cab;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL013-P1,1395,1155,240,83,6.23,27,12,5.0,1200,0.2,955,270,88,1071,1445,171,0,,0,,0,0,Cloudy,23.8,1.3,68,1,Concert,3.3,8509,0,0,6.38,8,0,56.63,6,0,1,7,2026,2,Normal
MUM020,Goregaon East,Mumbai,L_LINE_7,Line 7,Central,Terminal,0,3,12,6,5,8,18,2255,1014,2593,23,Commercial,Metro;Cab;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,MUM020-P1,1187,1156,31,59,5.8,12,10,6.0,1800,0.2,827,243,107,1405,1896,224,0,,0,,0,0,Cloudy,25.6,0.7,150,0,,0.0,0,0,0,3.67,8,0,32.78,6,0,1,7,2026,2,Normal
DEL005,New Delhi,Delhi,L_YELLOW_AIRPORT_EXPRESS,Yellow-Airport Express,Central,Interchange,1,4,17,7,5,4,10,1988,894,2286,14,Mixed Use,Metro;Cab;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,DEL005-P1,1071,1022,49,195,5.53,12,10,6.0,1800,0.2,736,139,102,1118,1509,178,0,,0,,0,0,Cloudy,34.8,0.1,169,0,,0.0,0,0,0,8.5,8,0,32.91,6,0,1,7,2026,2,Normal
PUN017,Nal Stop,Pune,L_LINE_2,Line 2,Central,Regular,0,4,13,2,5,4,14,2105,947,2420,7,Transit Hub,Metro;Cab;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,PUN017-P1,1011,832,179,54,3.73,20,7,8.6,1500,0.2,578,137,97,908,1225,145,0,,0,,0,0,Cloudy,34.4,0.4,169,0,,0.0,0,0,0,7.63,8,0,37.8,6,0,1,7,2026,2,Normal
KOL012,Maidan,Kolkata,L_BLUE,Blue,Central,Regular,0,2,10,6,4,8,19,2033,914,2337,26,Commercial,Metro;Auto;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL012-P1,1087,933,154,60,6.67,15,10,6.0,1500,0.2,666,171,69,1023,1381,163,0,,0,,0,0,Light Rain,28.5,10.4,106,0,,0.0,0,0,0,7.24,8,0,30.85,6,0,1,7,2026,2,Normal
CHE001,Chennai Central,Chennai,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,11,3,4,5,9,1626,731,1869,19,Residential,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,CHE001-P1,519,711,-192,95,4.62,13,7,8.6,2200,0.2,321,59,19,677,913,108,0,,0,,0,0,Cloudy,25.4,1.0,179,0,,0.0,0,0,0,9.98,8,0,3.94,6,0,1,7,2026,2,Normal
KOL011,Park Street,Kolkata,L_BLUE,Blue,Central,Regular,0,4,12,4,5,13,12,1858,836,2136,4,Residential,Metro;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOL011-P1,798,931,-133,45,6.38,4,9,6.7,2200,0.2,560,139,42,934,1260,149,0,,0,,0,0,Light Rain,32.1,11.2,91,0,,0.0,0,0,0,6.8,8,0,16.56,6,0,1,7,2026,2,Normal
CHE002,High Court,Chennai,L_BLUE,Blue,Central,Regular,0,4,12,5,3,14,22,1681,756,1933,23,Residential,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,CHE002-P1,737,631,106,48,2.1,16,7,8.6,1200,0.2,480,129,62,805,1086,128,0,,0,,0,0,Rain,34.3,4.7,130,0,,0.0,0,0,0,8.61,8,0,42.22,6,0,1,7,2026,2,Normal
KOL010,Esplanade,Kolkata,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,10,2,5,4,15,2376,1069,2732,3,Residential,Metro;Auto;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOL010-P1,1037,759,278,161,6.35,10,8,7.5,2200,0.2,604,151,66,1039,1402,166,0,,0,,0,0,Clear,33.2,0.0,96,0,,0.0,0,0,0,6.95,8,0,50.71,6,0,1,7,2026,2,Normal
CHE003,Mannadi,Chennai,L_BLUE,Blue,Central,Regular,0,4,9,7,5,7,21,1763,793,2027,26,Commercial,Metro;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,CHE003-P1,872,737,135,50,5.07,13,7,8.6,2200,0.2,487,95,60,845,1140,135,0,,0,,0,0,Cloudy,35.0,0.5,161,0,,0.0,0,0,0,7.38,8,0,29.11,6,0,1,7,2026,2,Normal
KOL009,Central,Kolkata,L_BLUE,Blue,Central,Regular,0,2,17,2,2,11,10,1780,801,2046,5,Residential,Metro;Cab;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOL009-P1,855,819,36,58,3.21,7,6,10.0,1500,0.2,483,177,47,895,1208,143,0,,0,,0,0,Cloudy,35.8,0.4,182,0,,0.0,0,0,0,9.36,8,0,31.35,6,0,1,7,2026,2,Normal
DEL004,Lajpat Nagar,Delhi,L_VIOLET_PINK,Violet-Pink,Central,Interchange,1,2,11,8,5,10,9,2033,914,2337,17,Residential,Metro;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,DEL004-P1,1108,993,115,192,2.7,14,7,8.6,2200,0.2,693,169,57,1143,1543,182,0,,0,,0,0,Clear,27.7,0.0,141,0,,0.0,0,0,0,9.7,8,0,22.53,6,0,1,7,2026,2,Normal
LKO016,IT College,Lucknow,L_RED,Red,Central,Regular,0,3,16,6,3,9,20,1965,884,2259,5,Mixed Use,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,LKO016-P1,487,552,-65,26,3.04,17,7,8.6,1200,0.2,326,74,46,612,826,97,0,,0,,0,0,Light Rain,25.2,9.3,70,0,,0.0,0,0,0,6.77,8,0,16.84,6,0,1,7,2026,2,Normal
PUN011,Kasba Peth,Pune,L_LINE_1,Line 1,Central,Regular,0,4,7,7,2,8,19,1780,801,2046,25,Residential,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,PUN011-P1,845,611,234,59,2.01,24,10,6.0,1200,0.2,548,126,57,767,1035,122,0,,0,,0,0,Clear,32.8,0.0,85,0,,0.0,0,0,0,8.99,8,0,48.41,6,0,1,7,2026,2,Normal
DEL011,Rohini East,Delhi,L_RED,Red,Central,Regular,0,3,14,6,4,13,11,1989,895,2287,16,Education,Metro;Rail;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,DEL011-P1,1497,1229,268,72,3.91,12,6,10.0,1500,0.2,1109,246,113,1287,1737,205,0,,0,,0,0,Rain,27.9,4.5,189,0,,0.0,0,0,0,7.79,8,0,44.23,6,0,1,7,2026,2,Normal
KOC012,JLN Stadium,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,8,6,3,13,24,1833,824,2107,6,Education,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOC012-P1,574,472,102,30,2.25,30,7,8.6,1800,0.2,323,83,19,527,711,84,0,,0,,0,0,Cloudy,35.1,0.4,101,0,,0.0,0,0,0,8.4,8,0,39.48,6,0,1,7,2026,2,Normal
HYD010,Khairatabad,Hyderabad,L_RED,Red,Central,Regular,0,4,10,8,3,12,21,1848,831,2125,4,Office,Metro;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,HYD010-P1,826,714,112,54,2.54,16,11,5.5,1500,0.2,551,97,50,841,1135,134,0,,0,,0,0,Cloudy,30.6,1.3,57,0,,0.0,0,0,0,9.36,8,0,34.85,6,0,1,7,2026,2,Normal
KOC011,Palarivattom,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,6,4,3,10,23,2079,935,2390,10,Transit Hub,Metro;Auto;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOC011-P1,523,360,163,26,5.29,27,12,5.0,1500,0.2,292,74,49,597,805,95,0,,0,,0,0,Light Rain,23.1,14.1,185,0,,0.0,0,0,0,8.07,8,0,32.21,6,0,1,7,2026,2,Normal
HYD011,Lakdi-ka-pul,Hyderabad,L_RED,Red,Central,Regular,0,3,13,6,5,14,15,1799,809,2068,13,Residential,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,HYD011-P1,751,511,240,39,4.5,26,10,6.0,1200,0.2,556,118,73,819,1105,131,0,,0,,0,0,Cloudy,31.0,0.5,131,0,,0.0,0,0,0,7.47,8,0,60.29,6,0,1,7,2026,2,Normal
DEL017,Noida Sector 15,Delhi,L_BLUE,Blue,Central,Regular,0,3,12,2,5,13,16,2364,1063,2718,10,Residential,Metro;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,DEL017-P1,1929,1327,602,106,6.49,16,11,5.5,1500,0.2,1196,322,132,1529,2064,244,0,,0,,0,0,Cloudy,23.6,0.0,173,0,,0.0,0,0,0,8.53,8,0,70.49,6,0,1,7,2026,2,Normal
KOC010,Changampuzha Park,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,10,7,3,9,24,1781,801,2048,24,Mixed Use,Metro;Auto;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOC010-P1,451,374,77,26,4.54,16,7,8.6,1500,0.2,275,63,32,512,691,81,0,,0,,0,0,Clear,34.3,0.0,78,0,,0.0,0,0,0,5.94,8,0,27.07,6,0,1,7,2026,2,Normal
HYD012,Assembly,Hyderabad,L_RED,Red,Central,Regular,0,2,15,6,3,11,17,1811,814,2082,19,Transit Hub,Metro;Rail;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,HYD012-P1,765,584,181,38,6.16,27,6,10.0,1200,0.2,457,127,58,824,1112,131,0,,0,,0,0,Light Rain,29.3,6.6,127,0,,0.0,0,0,0,6.24,8,0,57.59,6,0,1,7,2026,2,Normal
PUN005,Phugewadi,Pune,L_LINE_1,Line 1,Central,Regular,0,4,6,8,5,13,16,1670,751,1920,23,Commercial,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,PUN005-P1,781,641,140,41,1.87,8,7,8.6,1800,0.2,570,125,36,720,972,115,0,,0,,0,0,Rain,25.9,10.7,81,0,,0.0,0,0,0,6.84,8,0,34.46,6,0,1,7,2026,2,Normal
KOC009,Edapally,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,6,5,2,5,15,2029,913,2333,26,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOC009-P1,595,541,54,37,2.89,20,10,6.0,1500,0.2,346,74,21,583,787,93,0,,0,,0,0,Clear,28.6,0.0,204,0,,0.0,0,0,0,4.95,8,0,26.6,6,0,1,7,2026,2,Normal
HYD013,Nampally,Hyderabad,L_RED,Red,Central,Regular,0,3,15,4,2,7,18,2209,994,2540,17,Office,Metro;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,HYD013-P1,896,958,-62,61,5.42,10,8,7.5,1800,0.2,591,188,77,1005,1356,160,0,,0,,0,0,Clear,30.0,0.0,137,0,,0.0,0,0,0,7.04,8,0,14.9,6,0,1,7,2026,2,Normal
KOC008,Pathadipalam,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,15,5,3,10,25,1911,859,2197,13,Commercial,Metro;Auto;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOC008-P1,464,577,-113,23,2.42,7,7,8.6,2200,0.2,337,88,33,549,741,87,0,,0,,0,0,Cloudy,30.0,0.5,156,0,,0.0,0,0,0,7.86,8,0,14.8,6,0,1,7,2026,2,Normal
HYD014,Gandhi Hospital,Hyderabad,L_RED,Red,Central,Regular,0,2,7,4,2,12,19,1884,847,2166,4,Commercial,Metro;Bus,Tier-2,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,HYD014-P1,968,633,335,66,6.67,16,6,10.0,2200,0.2,586,206,36,857,1156,137,0,,0,,0,0,Light Rain,24.4,5.1,119,0,,0.0,0,0,0,7.8,8,0,57.5,6,0,1,7,2026,2,Normal
KOC007,Cochin University,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,14,7,4,5,14,1624,730,1867,16,Residential,Metro;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,KOC007-P1,581,526,55,38,5.58,13,8,7.5,2200,0.2,370,103,47,467,630,74,0,,0,,0,0,Cloudy,32.5,1.2,146,0,,0.0,0,0,0,8.1,8,0,39.67,6,0,1,7,2026,2,Normal
HYD015,Secunderabad East,Hyderabad,L_RED,Red,Central,Regular,0,3,15,6,4,5,12,2157,970,2480,27,Transit Hub,Metro;Auto;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,HYD015-P1,1154,989,165,70,2.61,23,11,5.5,2200,0.2,833,205,74,982,1325,157,0,,0,,0,0,Cloudy,31.9,1.3,70,0,,0.0,0,0,0,9.05,8,0,49.71,6,0,1,7,2026,2,Normal
DEL016,Noida Sector 18,Delhi,L_BLUE,Blue,Central,Regular,0,4,8,2,3,12,14,2265,1019,2604,25,Commercial,Metro;Rail;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Inbound,DEL016-P1,1395,1490,-95,95,4.18,16,7,8.6,1800,0.2,991,205,107,1465,1977,234,0,,0,,0,0,Clear,25.9,0.0,124,0,,0.0,0,0,0,6.53,8,0,16.2,6,0,1,7,2026,2,Normal
KOC006,Kalamassery,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,17,6,5,4,12,1762,792,2026,16,Residential,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOC006-P1,449,497,-48,29,6.74,7,7,8.6,1500,0.2,286,84,37,506,683,80,0,,0,,0,0,Light Rain,29.7,5.8,115,0,,0.0,0,0,0,7.67,8,0,15.69,6,0,1,7,2026,2,Normal
HYD016,Parade Grounds,Hyderabad,L_RED_BLUE,Red-Blue,Central,Interchange,1,3,12,4,2,11,24,2613,1175,3004,4,Transit Hub,Metro;Rail;Bus,Tier-1,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,HYD016-P1,770,736,34,164,6.66,23,8,7.5,1800,0.2,560,129,25,1034,1395,165,0,,0,,0,0,Cloudy,35.4,1.2,184,0,,0.0,0,0,0,9.87,8,0,29.63,6,0,1,7,2026,2,Normal
PUN006,Dapodi,Pune,L_LINE_1,Line 1,Central,Regular,0,3,17,7,5,8,10,1569,706,1804,17,Office,Metro;Rail;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,PUN006-P1,725,623,102,39,4.85,25,8,7.5,1200,0.2,483,115,60,676,912,108,0,,0,,0,0,Light Rain,30.4,5.6,167,0,,0.0,0,0,0,10.33,8,0,31.73,6,0,1,7,2026,2,Normal
KOC005,Muttom,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,11,3,2,14,23,1603,721,1843,25,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-01,2026-07-01 06:00:00,06-07,Wednesday,0,Outbound,KOC005-P1,329,326,3,20,4.01,14,9,6.7,1500,0.2,215,62,10,461,622,73,0,,0,,0,0,Cloudy,27.1,0.6,131,0,,0.0,0,0,0,7.75,8,0,15.26,6,0,1,7,2026,2,Normal
