station_id,station_name,city,metro_line_id,line_name,timestamp,date,time_slot,day_of_week,is_weekend,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,crowd_density_level,avg_dwell_time,queue_length_at_gate,avg_wait_time_platform,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,service_alert_active,special_event_flag,event_type,weather_condition,temperature,rainfall_mm,aqi_index
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-06 20:00:00,2026-07-06,20-21,Monday,0,1773,1251,522,284,1620,77.11,High,2.36,0,6.54,7,8.6,2200,0.2,9.63,8,0,0,0,,Clear,33.5,0.0,203
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-06 21:00:00,2026-07-06,21-22,Monday,0,856,689,167,172,818,38.93,Medium,5.23,17,7.72,11,5.5,1200,0.2,8.07,8,0,0,0,,Clear,35.5,0.0,186
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 06:00:00,2026-07-07,06-07,Tuesday,0,1269,913,356,234,1231,58.59,Medium,3.38,8,4.38,7,8.6,1800,0.2,8.06,8,0,0,0,,Rain,25.1,12.0,198
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 07:00:00,2026-07-07,07-08,Tuesday,0,2377,2174,203,429,1000,47.6,Medium,4.41,20,6.73,7,8.6,1800,0.223,5.63,8,0,0,0,,Light Rain,26.0,6.2,183
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 08:00:00,2026-07-07,08-09,Tuesday,0,2280,2493,-213,471,45,2.14,Low,5.0,22,2.73,9,6.7,1800,0.2,10.69,8,0,0,0,,Rain,34.9,1.3,141
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 09:00:00,2026-07-07,09-10,Tuesday,0,2275,1913,362,491,1179,56.12,Medium,2.89,6,2.22,9,6.7,2200,0.2,9.55,8,0,0,0,,Rain,27.0,1.8,200
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 10:00:00,2026-07-07,10-11,Tuesday,0,1289,1305,-16,241,603,28.7,Low,2.38,12,7.32,6,10.0,1500,0.2,8.02,8,0,0,0,,Clear,26.9,0.0,81
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 11:00:00,2026-07-07,11-12,Tuesday,0,1172,1306,-134,243,341,16.23,Low,1.83,17,4.64,12,5.0,1500,0.2,7.64,8,0,0,0,,Clear,26.3,0.0,169
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 12:00:00,2026-07-07,12-13,Tuesday,0,1383,1194,189,269,933,44.41,Medium,4.52,8,1.32,6,10.0,1200,0.229,8.08,8,0,0,0,,Cloudy,25.4,1.4,72
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 13:00:00,2026-07-07,13-14,Tuesday,0,1527,1297,230,266,938,44.65,Medium,1.67,24,3.16,7,8.6,1200,0.213,7.7,8,0,0,0,,Rain,35.4,6.4,189
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 14:00:00,2026-07-07,14-15,Tuesday,0,1382,1321,61,257,875,41.65,Medium,4.56,14,7.21,10,6.0,1800,0.2,8.67,8,0,0,0,,Rain,25.5,1.0,179
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 15:00:00,2026-07-07,15-16,Tuesday,0,1575,1315,260,312,1099,52.31,Medium,4.4,6,4.23,6,10.0,1200,0.262,9.98,8,0,0,0,,Clear,32.8,0.0,85
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 16:00:00,2026-07-07,16-17,Tuesday,0,2292,2085,207,436,946,45.03,Medium,5.95,11,7.13,8,7.5,1500,0.227,6.89,8,0,0,0,,Cloudy,31.2,1.4,190
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 17:00:00,2026-07-07,17-18,Tuesday,0,2007,2219,-212,317,167,7.95,Low,3.86,9,7.61,7,8.6,2200,0.2,5.76,8,0,0,0,,Cloudy,29.6,1.4,62
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 18:00:00,2026-07-07,18-19,Tuesday,0,1846,1822,24,389,575,27.37,Low,4.73,25,2.27,6,10.0,1800,0.207,4.96,8,0,0,0,,Cloudy,34.5,1.9,131
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 19:00:00,2026-07-07,19-20,Tuesday,0,2415,1865,550,420,1551,73.82,High,2.62,16,4.7,8,7.5,1500,0.236,8.03,8,0,0,0,,Light Rain,35.5,13.7,89
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 20:00:00,2026-07-07,20-21,Tuesday,0,2190,1754,436,394,1339,63.73,Medium,4.3,26,5.86,9,6.7,1800,0.2,5.97,8,0,0,0,,Cloudy,23.1,1.4,78
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-07 21:00:00,2026-07-07,21-22,Tuesday,0,947,928,19,166,346,16.47,Low,3.85,22,7.0,8,7.5,1500,0.2,7.3,8,0,0,0,,Clear,31.7,0.0,77
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 06:00:00,2026-07-08,06-07,Wednesday,0,1046,1196,-150,215,114,5.43,Low,3.31,10,4.45,10,6.0,1500,0.2,6.75,8,0,0,0,,Clear,34.0,0.0,110
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 07:00:00,2026-07-08,07-08,Wednesday,0,2430,2220,210,466,1048,49.88,Medium,1.86,7,2.09,10,6.0,1800,0.2,5.14,8,0,0,0,,Clear,24.2,0.0,164
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 08:00:00,2026-07-08,08-09,Wednesday,0,2424,2496,-72,362,310,14.75,Low,6.12,12,7.55,9,6.7,1500,0.206,8.17,8,0,0,0,,Light Rain,28.6,8.2,191
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 09:00:00,2026-07-08,09-10,Wednesday,0,2172,2420,-248,327,0,0.0,Low,5.27,24,1.34,6,10.0,1200,0.347,9.0,8,0,0,0,,Light Rain,23.6,3.1,76
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 10:00:00,2026-07-08,10-11,Wednesday,0,1821,1528,293,300,1230,58.54,Medium,5.31,10,6.09,11,5.5,1800,0.2,8.03,8,0,0,0,,Light Rain,30.4,4.2,165
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 11:00:00,2026-07-08,11-12,Wednesday,0,2311,1866,445,486,1512,71.97,High,5.27,5,6.3,10,6.0,1500,0.2,9.31,8,0,0,1,Exhibition,Cloudy,26.0,0.8,56
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 12:00:00,2026-07-08,12-13,Wednesday,0,1351,1464,-113,273,542,25.8,Low,3.2,5,3.16,6,10.0,1500,0.2,8.63,8,0,0,0,,Light Rain,35.8,5.5,128
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 13:00:00,2026-07-08,13-14,Wednesday,0,1643,1301,342,318,1384,65.87,High,1.74,31,7.5,10,6.0,1200,0.2,10.12,8,0,0,0,,Cloudy,34.6,1.3,68
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 14:00:00,2026-07-08,14-15,Wednesday,0,1790,1556,234,347,1136,54.07,Medium,4.0,5,5.06,6,10.0,2200,0.2,6.82,8,0,0,0,,Rain,27.7,8.3,156
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 15:00:00,2026-07-08,15-16,Wednesday,0,1242,1419,-177,182,0,0.0,Low,2.0,14,6.18,7,8.6,2200,0.2,7.4,8,0,0,0,,Cloudy,34.0,0.3,73
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 16:00:00,2026-07-08,16-17,Wednesday,0,3869,2786,1083,682,2101,100.0,Critical,2.1,7,4.42,11,5.5,1500,0.276,11.02,8,1,0,1,Concert,Cloudy,34.2,1.1,136
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 17:00:00,2026-07-08,17-18,Wednesday,0,2408,2655,-247,430,0,0.0,Low,3.91,17,4.41,8,7.5,2200,0.2,7.48,8,0,0,0,,Cloudy,30.7,1.6,147
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 18:00:00,2026-07-08,18-19,Wednesday,0,2584,1900,684,382,2089,99.43,Critical,6.91,26,2.21,7,8.6,1500,0.282,8.62,8,1,0,0,,Clear,25.8,0.0,112
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 19:00:00,2026-07-08,19-20,Wednesday,0,2636,2552,84,513,623,29.65,Low,3.5,9,1.12,10,6.0,2200,0.2,9.67,8,0,0,0,,Cloudy,25.9,0.9,73
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 20:00:00,2026-07-08,20-21,Wednesday,0,2436,2052,384,451,1100,52.36,Medium,3.58,12,5.36,7,8.6,1200,0.344,7.99,8,0,0,0,,Clear,28.6,0.0,132
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-08 21:00:00,2026-07-08,21-22,Wednesday,0,914,971,-57,150,373,17.75,Low,4.2,17,4.52,8,7.5,2200,0.2,7.78,8,0,0,0,,Clear,33.6,0.0,152
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 06:00:00,2026-07-09,06-07,Thursday,0,1212,927,285,194,1130,53.78,Medium,4.64,20,6.23,11,5.5,2200,0.2,8.28,8,0,0,0,,Light Rain,27.9,13.1,69
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 07:00:00,2026-07-09,07-08,Thursday,0,2929,2134,795,486,2101,100.0,Critical,4.27,13,3.79,10,6.0,2200,0.2,8.34,8,1,0,0,,Cloudy,28.6,0.3,135
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 08:00:00,2026-07-09,08-09,Thursday,0,3056,2516,540,446,1693,80.58,High,5.6,24,7.42,7,8.6,1500,0.334,6.44,8,1,0,0,,Clear,31.3,0.0,109
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 09:00:00,2026-07-09,09-10,Thursday,0,2863,2297,566,525,1691,80.49,High,3.1,7,4.18,10,6.0,2200,0.2,7.86,8,1,0,0,,Rain,25.3,14.0,100
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 10:00:00,2026-07-09,10-11,Thursday,0,990,984,6,209,555,26.42,Low,5.7,34,5.55,7,8.6,1800,0.2,9.57,8,0,1,0,,Cloudy,28.0,1.5,137
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 11:00:00,2026-07-09,11-12,Thursday,0,1338,1480,-142,235,277,13.18,Low,6.19,8,3.01,9,6.7,1800,0.2,10.28,8,0,0,0,,Clear,34.5,0.0,198
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 12:00:00,2026-07-09,12-13,Thursday,0,1789,1337,452,263,1465,69.73,High,1.57,14,6.34,7,8.6,1200,0.244,6.39,8,0,0,0,,Clear,35.4,0.0,107
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 13:00:00,2026-07-09,13-14,Thursday,0,1713,1472,241,262,1016,48.36,Medium,6.06,0,3.51,7,8.6,1500,0.2,8.17,8,0,0,0,,Clear,29.5,0.0,160
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 14:00:00,2026-07-09,14-15,Thursday,0,1520,1391,129,249,903,42.98,Medium,1.99,12,5.58,7,8.6,2200,0.2,6.08,8,0,0,0,,Cloudy,31.1,0.8,178
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 15:00:00,2026-07-09,15-16,Thursday,0,1382,1281,101,243,923,43.93,Medium,4.74,22,6.03,9,6.7,1500,0.2,6.9,8,0,0,0,,Clear,28.6,0.0,207
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 16:00:00,2026-07-09,16-17,Thursday,0,2620,2126,494,404,1513,72.01,High,2.36,13,5.35,9,6.7,1800,0.2,10.31,8,0,0,0,,Rain,25.4,4.1,133
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 17:00:00,2026-07-09,17-18,Thursday,0,2245,2618,-373,360,0,0.0,Low,5.74,11,5.44,10,6.0,1800,0.2,10.22,8,0,0,0,,Rain,30.0,5.3,167
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 18:00:00,2026-07-09,18-19,Thursday,0,2806,1694,1112,465,2101,100.0,Critical,2.51,0,1.66,12,5.0,1200,0.227,10.57,8,1,0,0,,Light Rain,25.4,11.6,157
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 19:00:00,2026-07-09,19-20,Thursday,0,2550,2264,286,485,1152,54.83,Medium,6.25,16,5.45,10,6.0,1800,0.2,8.27,8,0,0,0,,Cloudy,34.2,1.5,103
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 20:00:00,2026-07-09,20-21,Thursday,0,2870,2129,741,495,1989,94.67,Critical,4.81,0,3.8,7,8.6,1200,0.401,7.91,8,1,0,0,,Rain,27.1,8.4,67
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-09 21:00:00,2026-07-09,21-22,Thursday,0,1251,1128,123,199,890,42.36,Medium,3.16,3,2.88,7,8.6,1800,0.2,8.53,8,0,0,0,,Rain,35.1,12.2,62
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 06:00:00,2026-07-10,06-07,Friday,0,1176,1017,159,243,872,41.5,Medium,4.65,18,1.87,7,8.6,2200,0.2,8.31,8,0,0,0,,Cloudy,25.5,1.7,184
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 07:00:00,2026-07-10,07-08,Friday,0,2715,2146,569,566,1922,91.48,Critical,3.2,10,3.68,8,7.5,2200,0.2,8.9,8,1,0,0,,Light Rain,31.8,4.2,119
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 08:00:00,2026-07-10,08-09,Friday,0,2571,2353,218,381,1091,51.93,Medium,4.18,3,3.92,7,8.6,1200,0.351,8.05,8,0,0,0,,Rain,35.5,3.1,171
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 09:00:00,2026-07-10,09-10,Friday,0,2828,2164,664,556,2032,96.72,Critical,2.73,15,3.26,9,6.7,2200,0.2,6.87,8,1,0,0,,Cloudy,28.4,0.5,165
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 10:00:00,2026-07-10,10-11,Friday,0,2161,2107,54,461,740,35.22,Medium,6.57,18,4.13,8,7.5,2200,0.2,8.31,8,0,0,1,Exhibition,Clear,33.5,0.0,156
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 11:00:00,2026-07-10,11-12,Friday,0,1368,1331,37,259,727,34.6,Low,3.24,2,7.36,7,8.6,1500,0.2,6.42,8,0,0,0,,Clear,35.2,0.0,157
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 12:00:00,2026-07-10,12-13,Friday,0,1485,1537,-52,247,326,15.52,Low,1.95,17,6.13,8,7.5,1200,0.2,7.52,8,0,0,0,,Cloudy,35.1,0.0,205
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 13:00:00,2026-07-10,13-14,Friday,0,1520,1557,-37,275,648,30.84,Low,5.12,15,7.91,6,10.0,2200,0.2,7.68,8,0,0,0,,Clear,23.2,0.0,188
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 14:00:00,2026-07-10,14-15,Friday,0,1639,1431,208,348,1000,47.6,Medium,4.77,18,3.12,7,8.6,1500,0.2,8.87,8,0,0,0,,Cloudy,27.7,0.9,104
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 15:00:00,2026-07-10,15-16,Friday,0,1480,1372,108,302,842,40.08,Medium,4.73,9,5.11,9,6.7,1800,0.2,7.29,8,0,0,0,,Cloudy,26.2,1.1,199
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 16:00:00,2026-07-10,16-17,Friday,0,2736,2629,107,572,738,35.13,Medium,3.29,14,6.94,9,6.7,1800,0.204,6.99,8,0,0,0,,Light Rain,26.4,3.2,207
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 17:00:00,2026-07-10,17-18,Friday,0,2399,2273,126,443,780,37.13,Medium,1.82,30,7.01,8,7.5,1500,0.237,10.29,8,0,0,0,,Light Rain,34.7,12.9,175
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 18:00:00,2026-07-10,18-19,Friday,0,2552,1985,567,490,1634,77.77,High,2.6,16,6.6,10,6.0,1200,0.254,7.21,8,0,0,0,,Rain,34.0,10.1,75
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 19:00:00,2026-07-10,19-20,Friday,0,2924,2205,719,459,1967,93.62,Critical,1.55,18,5.5,11,5.5,2200,0.2,8.53,8,1,0,0,,Light Rain,35.4,13.4,63
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 20:00:00,2026-07-10,20-21,Friday,0,2925,2221,704,472,2101,100.0,Critical,2.8,0,6.83,9,6.7,1500,0.252,11.18,8,1,0,0,,Cloudy,28.5,0.9,154
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-10 21:00:00,2026-07-10,21-22,Friday,0,1306,1262,44,249,594,28.27,Low,3.53,15,1.35,10,6.0,1500,0.2,7.06,8,0,0,0,,Light Rain,27.8,13.3,121
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 06:00:00,2026-07-11,06-07,Saturday,1,821,585,236,123,1035,49.26,Medium,3.5,14,6.67,9,6.7,2200,0.2,3.66,8,0,0,0,,Clear,24.7,0.0,183
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 07:00:00,2026-07-11,07-08,Saturday,1,1259,1480,-221,224,186,8.85,Low,3.27,6,3.66,8,7.5,1200,0.2,8.5,8,0,0,0,,Light Rain,30.8,8.1,165
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 08:00:00,2026-07-11,08-09,Saturday,1,1490,1115,375,219,1270,60.45,Medium,3.02,9,2.3,7,8.6,1200,0.203,6.43,8,0,0,0,,Rain,28.8,7.4,168
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 09:00:00,2026-07-11,09-10,Saturday,1,1377,1637,-260,240,0,0.0,Low,2.99,17,5.83,6,10.0,2200,0.2,6.29,8,0,0,0,,Light Rain,24.0,2.2,84
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 10:00:00,2026-07-11,10-11,Saturday,1,961,928,33,182,699,33.27,Low,3.23,18,6.99,8,7.5,1200,0.2,8.35,8,0,0,0,,Clear,32.3,0.0,129
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 11:00:00,2026-07-11,11-12,Saturday,1,896,889,7,134,653,31.08,Low,5.35,13,7.9,10,6.0,1800,0.2,7.7,8,0,0,0,,Light Rain,26.0,11.7,144
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 12:00:00,2026-07-11,12-13,Saturday,1,883,907,-24,166,537,25.56,Low,2.85,4,7.66,6,10.0,2200,0.2,11.85,8,0,0,0,,Rain,34.6,11.5,82
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 13:00:00,2026-07-11,13-14,Saturday,1,813,894,-81,154,523,24.89,Low,6.48,9,4.03,8,7.5,2200,0.2,4.46,8,0,0,0,,Rain,33.8,2.3,111
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 14:00:00,2026-07-11,14-15,Saturday,1,940,944,-4,191,419,19.94,Low,1.86,31,7.44,6,10.0,2200,0.2,9.64,8,0,0,0,,Rain,29.4,9.6,121
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 15:00:00,2026-07-11,15-16,Saturday,1,942,830,112,160,819,38.98,Medium,6.65,24,1.73,8,7.5,1800,0.2,4.54,8,0,0,0,,Rain,25.3,4.8,84
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 16:00:00,2026-07-11,16-17,Saturday,1,1725,1420,305,348,1318,62.73,Medium,3.46,16,3.35,8,7.5,1500,0.2,9.27,8,0,0,0,,Light Rain,31.4,6.0,170
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 17:00:00,2026-07-11,17-18,Saturday,1,1699,1704,-5,290,345,16.42,Low,2.97,2,5.3,11,5.5,2200,0.2,8.77,8,0,0,0,,Clear,28.6,0.0,95
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 18:00:00,2026-07-11,18-19,Saturday,1,1511,1835,-324,319,0,0.0,Low,5.61,6,2.77,8,7.5,1500,0.2,10.03,8,0,0,0,,Rain,24.3,2.8,199
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 19:00:00,2026-07-11,19-20,Saturday,1,1968,1399,569,387,1692,80.53,High,6.68,15,5.81,9,6.7,2200,0.2,8.83,8,1,0,0,,Clear,31.7,0.0,122
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 20:00:00,2026-07-11,20-21,Saturday,1,1289,1548,-259,247,0,0.0,Low,4.95,7,5.49,7,8.6,2200,0.2,6.23,8,0,0,0,,Clear,30.0,0.0,109
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-11 21:00:00,2026-07-11,21-22,Saturday,1,730,596,134,155,847,40.31,Medium,1.9,22,2.69,8,7.5,1500,0.2,8.86,8,0,0,0,,Light Rain,35.8,11.8,98
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 06:00:00,2026-07-12,06-07,Sunday,1,735,628,107,150,685,32.6,Low,5.47,15,7.55,10,6.0,1800,0.2,7.92,8,0,0,0,,Cloudy,33.9,1.9,69
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 07:00:00,2026-07-12,07-08,Sunday,1,1858,1357,501,344,1631,77.63,High,4.7,24,2.81,10,6.0,1500,0.2,6.9,8,0,0,0,,Rain,26.3,4.1,146
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 08:00:00,2026-07-12,08-09,Sunday,1,1911,1663,248,393,931,44.31,Medium,2.43,27,7.66,10,6.0,1800,0.2,4.87,8,0,0,0,,Cloudy,31.8,0.7,196
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 09:00:00,2026-07-12,09-10,Sunday,1,1443,1333,110,244,630,29.99,Low,2.93,14,1.39,6,10.0,2200,0.2,8.82,8,0,0,0,,Clear,24.3,0.0,82
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 10:00:00,2026-07-12,10-11,Sunday,1,899,699,200,131,970,46.17,Medium,3.66,3,3.15,12,5.0,1500,0.2,4.5,8,0,0,0,,Cloudy,24.5,1.5,145
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 11:00:00,2026-07-12,11-12,Sunday,1,674,777,-103,110,370,17.61,Low,2.54,23,6.45,9,6.7,1800,0.2,8.25,8,0,0,0,,Cloudy,33.7,0.9,136
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 12:00:00,2026-07-12,12-13,Sunday,1,1019,1001,18,196,674,32.08,Low,6.47,15,1.83,6,10.0,1500,0.2,9.12,8,0,0,0,,Clear,33.4,0.0,57
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 13:00:00,2026-07-12,13-14,Sunday,1,965,855,110,139,851,40.5,Medium,5.41,12,1.38,6,10.0,1500,0.2,7.77,8,0,0,0,,Rain,24.1,9.7,58
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 14:00:00,2026-07-12,14-15,Sunday,1,1018,705,313,150,1294,61.59,Medium,3.17,0,5.39,6,10.0,1500,0.2,7.88,8,0,0,0,,Cloudy,33.0,0.8,62
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 15:00:00,2026-07-12,15-16,Sunday,1,731,762,-31,119,489,23.27,Low,3.88,19,5.86,8,7.5,1200,0.2,10.55,8,0,0,0,,Clear,26.9,0.0,127
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 16:00:00,2026-07-12,16-17,Sunday,1,1576,1475,101,238,933,44.41,Medium,5.47,26,5.25,6,10.0,1800,0.2,6.8,8,0,0,0,,Cloudy,25.3,1.5,65
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 17:00:00,2026-07-12,17-18,Sunday,1,1417,1415,2,258,456,21.7,Low,4.32,8,1.56,8,7.5,1800,0.2,6.96,8,0,0,0,,Cloudy,32.2,0.9,71
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,2026-07-12 18:00:00,2026-07-12,18-19,Sunday,1,1475,1264,211,234,981,46.69,Medium,2.85,7,3.67,7,8.6,2200,0.2,7.38,8,0,0,0,,Clear,27.6,0.0,119
